# Renewables.ninja Solar PV (Point API) - 39.691, 16.482 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Rome, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Rome", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "39.69133391130039", "lon": "16.48227156133377", "date_from": "2010-01-01", "date_to": "2010-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "1", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2010-01-01 00:00,2010-01-01 01:00,0,0,0,10.441
2010-01-01 01:00,2010-01-01 02:00,0,0,0,10.833
2010-01-01 02:00,2010-01-01 03:00,0,0,0,11.303
2010-01-01 03:00,2010-01-01 04:00,0,0,0,11.599
2010-01-01 04:00,2010-01-01 05:00,0,0,0,11.421
2010-01-01 05:00,2010-01-01 06:00,0,0,0,11.183
2010-01-01 06:00,2010-01-01 07:00,0.053,0.058,0.015,11.155
2010-01-01 07:00,2010-01-01 08:00,0.221,0.183,0.070,11.702
2010-01-01 08:00,2010-01-01 09:00,0.293,0.217,0.117,12.414
2010-01-01 09:00,2010-01-01 10:00,0.282,0.170,0.153,12.902
2010-01-01 10:00,2010-01-01 11:00,0.285,0.134,0.191,12.908
2010-01-01 11:00,2010-01-01 12:00,0.239,0.094,0.180,12.680
2010-01-01 12:00,2010-01-01 13:00,0.202,0.093,0.140,12.290
2010-01-01 13:00,2010-01-01 14:00,0.247,0.171,0.111,11.554
2010-01-01 14:00,2010-01-01 15:00,0.178,0.145,0.062,10.678
2010-01-01 15:00,2010-01-01 16:00,0.006,0.009,0.006,10.018
2010-01-01 16:00,2010-01-01 17:00,0,0,0,9.892
2010-01-01 17:00,2010-01-01 18:00,0,0,0,9.954
2010-01-01 18:00,2010-01-01 19:00,0,0,0,9.900
2010-01-01 19:00,2010-01-01 20:00,0,0,0,9.735
2010-01-01 20:00,2010-01-01 21:00,0,0,0,9.518
2010-01-01 21:00,2010-01-01 22:00,0,0,0,9.354
2010-01-01 22:00,2010-01-01 23:00,0,0,0,9.355
2010-01-01 23:00,2010-01-02 00:00,0,0,0,9.439
2010-01-02 00:00,2010-01-02 01:00,0,0,0,9.509
2010-01-02 01:00,2010-01-02 02:00,0,0,0,9.497
2010-01-02 02:00,2010-01-02 03:00,0,0,0,9.468
2010-01-02 03:00,2010-01-02 04:00,0,0,0,9.590
2010-01-02 04:00,2010-01-02 05:00,0,0,0,9.578
2010-01-02 05:00,2010-01-02 06:00,0,0,0,9.320
2010-01-02 06:00,2010-01-02 07:00,0.013,0.015,0.010,9.109
2010-01-02 07:00,2010-01-02 08:00,0.151,0.109,0.067,9.394
2010-01-02 08:00,2010-01-02 09:00,0.299,0.224,0.114,9.985
2010-01-02 09:00,2010-01-02 10:00,0.426,0.343,0.141,10.584
2010-01-02 10:00,2010-01-02 11:00,0.454,0.352,0.166,10.984
2010-01-02 11:00,2010-01-02 12:00,0.453,0.356,0.161,11.143
2010-01-02 12:00,2010-01-02 13:00,0.487,0.431,0.127,11.114
2010-01-02 13:00,2010-01-02 14:00,0.370,0.316,0.102,10.727
2010-01-02 14:00,2010-01-02 15:00,0.199,0.168,0.060,10.081
2010-01-02 15:00,2010-01-02 16:00,0.012,0.017,0.007,9.470
2010-01-02 16:00,2010-01-02 17:00,0,0,0,9.317
2010-01-02 17:00,2010-01-02 18:00,0,0,0,9.377
2010-01-02 18:00,2010-01-02 19:00,0,0,0,9.531
2010-01-02 19:00,2010-01-02 20:00,0,0,0,9.710
2010-01-02 20:00,2010-01-02 21:00,0,0,0,9.745
2010-01-02 21:00,2010-01-02 22:00,0,0,0,9.550
2010-01-02 22:00,2010-01-02 23:00,0,0,0,9.258
2010-01-02 23:00,2010-01-03 00:00,0,0,0,8.799
2010-01-03 00:00,2010-01-03 01:00,0,0,0,8.284
2010-01-03 01:00,2010-01-03 02:00,0,0,0,7.821
2010-01-03 02:00,2010-01-03 03:00,0,0,0,7.450
2010-01-03 03:00,2010-01-03 04:00,0,0,0,7.087
2010-01-03 04:00,2010-01-03 05:00,0,0,0,6.447
2010-01-03 05:00,2010-01-03 06:00,0,0,0,5.708
2010-01-03 06:00,2010-01-03 07:00,0.106,0.112,0.014,5.419
2010-01-03 07:00,2010-01-03 08:00,0.464,0.461,0.057,6.710
2010-01-03 08:00,2010-01-03 09:00,0.672,0.709,0.073,7.809
2010-01-03 09:00,2010-01-03 10:00,0.724,0.773,0.083,8.563
2010-01-03 10:00,2010-01-03 11:00,0.718,0.772,0.078,9.009
2010-01-03 11:00,2010-01-03 12:00,0.691,0.731,0.084,9.171
2010-01-03 12:00,2010-01-03 13:00,0.660,0.684,0.088,9.098
2010-01-03 13:00,2010-01-03 14:00,0.584,0.596,0.075,8.760
2010-01-03 14:00,2010-01-03 15:00,0.388,0.383,0.051,7.947
2010-01-03 15:00,2010-01-03 16:00,0.042,0.051,0.008,6.256
2010-01-03 16:00,2010-01-03 17:00,0,0,0,5.543
2010-01-03 17:00,2010-01-03 18:00,0,0,0,4.945
2010-01-03 18:00,2010-01-03 19:00,0,0,0,4.216
2010-01-03 19:00,2010-01-03 20:00,0,0,0,3.597
2010-01-03 20:00,2010-01-03 21:00,0,0,0,3.300
2010-01-03 21:00,2010-01-03 22:00,0,0,0,3.101
2010-01-03 22:00,2010-01-03 23:00,0,0,0,3.009
2010-01-03 23:00,2010-01-04 00:00,0,0,0,3.133
2010-01-04 00:00,2010-01-04 01:00,0,0,0,3.247
2010-01-04 01:00,2010-01-04 02:00,0,0,0,3.265
2010-01-04 02:00,2010-01-04 03:00,0,0,0,3.297
2010-01-04 03:00,2010-01-04 04:00,0,0,0,3.322
2010-01-04 04:00,2010-01-04 05:00,0,0,0,3.186
2010-01-04 05:00,2010-01-04 06:00,0,0,0,3.176
2010-01-04 06:00,2010-01-04 07:00,0.019,0.019,0.013,3.537
2010-01-04 07:00,2010-01-04 08:00,0.098,0.054,0.063,5.193
2010-01-04 08:00,2010-01-04 09:00,0.203,0.110,0.119,6.462
2010-01-04 09:00,2010-01-04 10:00,0.274,0.145,0.160,7.368
2010-01-04 10:00,2010-01-04 11:00,0.294,0.131,0.197,8.016
2010-01-04 11:00,2010-01-04 12:00,0.325,0.160,0.203,8.511
2010-01-04 12:00,2010-01-04 13:00,0.128,0.032,0.120,8.386
2010-01-04 13:00,2010-01-04 14:00,0.068,0.015,0.073,8.087
2010-01-04 14:00,2010-01-04 15:00,0.027,0.008,0.034,7.715
2010-01-04 15:00,2010-01-04 16:00,0,0.001,0.003,7.142
2010-01-04 16:00,2010-01-04 17:00,0,0,0,7.096
2010-01-04 17:00,2010-01-04 18:00,0,0,0,7.388
2010-01-04 18:00,2010-01-04 19:00,0,0,0,7.791
2010-01-04 19:00,2010-01-04 20:00,0,0,0,8.115
2010-01-04 20:00,2010-01-04 21:00,0,0,0,8.469
2010-01-04 21:00,2010-01-04 22:00,0,0,0,8.782
2010-01-04 22:00,2010-01-04 23:00,0,0,0,8.989
2010-01-04 23:00,2010-01-05 00:00,0,0,0,9.050
2010-01-05 00:00,2010-01-05 01:00,0,0,0,9.167
2010-01-05 01:00,2010-01-05 02:00,0,0,0,9.333
2010-01-05 02:00,2010-01-05 03:00,0,0,0,9.321
2010-01-05 03:00,2010-01-05 04:00,0,0,0,9.297
2010-01-05 04:00,2010-01-05 05:00,0,0,0,9.316
2010-01-05 05:00,2010-01-05 06:00,0,0,0,9.214
2010-01-05 06:00,2010-01-05 07:00,0.004,0.005,0.008,9.169
2010-01-05 07:00,2010-01-05 08:00,0.026,0.007,0.035,9.739
2010-01-05 08:00,2010-01-05 09:00,0.054,0.009,0.065,10.447
2010-01-05 09:00,2010-01-05 10:00,0.109,0.021,0.113,11.314
2010-01-05 10:00,2010-01-05 11:00,0.177,0.039,0.168,12.257
2010-01-05 11:00,2010-01-05 12:00,0.226,0.073,0.188,13.064
2010-01-05 12:00,2010-01-05 13:00,0.257,0.137,0.158,13.571
2010-01-05 13:00,2010-01-05 14:00,0.197,0.115,0.115,13.507
2010-01-05 14:00,2010-01-05 15:00,0.080,0.047,0.056,12.654
2010-01-05 15:00,2010-01-05 16:00,0.006,0.009,0.007,11.057
2010-01-05 16:00,2010-01-05 17:00,0,0,0,9.880
2010-01-05 17:00,2010-01-05 18:00,0,0,0,9.409
2010-01-05 18:00,2010-01-05 19:00,0,0,0,9.160
2010-01-05 19:00,2010-01-05 20:00,0,0,0,9.686
2010-01-05 20:00,2010-01-05 21:00,0,0,0,9.895
2010-01-05 21:00,2010-01-05 22:00,0,0,0,10.017
2010-01-05 22:00,2010-01-05 23:00,0,0,0,10.223
2010-01-05 23:00,2010-01-06 00:00,0,0,0,10.337
2010-01-06 00:00,2010-01-06 01:00,0,0,0,10.339
2010-01-06 01:00,2010-01-06 02:00,0,0,0,10.206
2010-01-06 02:00,2010-01-06 03:00,0,0,0,9.885
2010-01-06 03:00,2010-01-06 04:00,0,0,0,9.334
2010-01-06 04:00,2010-01-06 05:00,0,0,0,8.893
2010-01-06 05:00,2010-01-06 06:00,0,0,0,8.692
2010-01-06 06:00,2010-01-06 07:00,0.079,0.084,0.015,8.992
2010-01-06 07:00,2010-01-06 08:00,0.332,0.310,0.065,10.623
2010-01-06 08:00,2010-01-06 09:00,0.559,0.561,0.089,11.780
2010-01-06 09:00,2010-01-06 10:00,0.638,0.658,0.100,12.915
2010-01-06 10:00,2010-01-06 11:00,0.640,0.660,0.104,13.477
2010-01-06 11:00,2010-01-06 12:00,0.589,0.581,0.115,13.476
2010-01-06 12:00,2010-01-06 13:00,0.559,0.548,0.108,13.226
2010-01-06 13:00,2010-01-06 14:00,0.473,0.456,0.089,12.857
2010-01-06 14:00,2010-01-06 15:00,0.307,0.292,0.057,12.182
2010-01-06 15:00,2010-01-06 16:00,0.019,0.025,0.008,11.146
2010-01-06 16:00,2010-01-06 17:00,0,0,0,10.459
2010-01-06 17:00,2010-01-06 18:00,0,0,0,10.097
2010-01-06 18:00,2010-01-06 19:00,0,0,0,9.851
2010-01-06 19:00,2010-01-06 20:00,0,0,0,9.611
2010-01-06 20:00,2010-01-06 21:00,0,0,0,9.476
2010-01-06 21:00,2010-01-06 22:00,0,0,0,9.481
2010-01-06 22:00,2010-01-06 23:00,0,0,0,9.547
2010-01-06 23:00,2010-01-07 00:00,0,0,0,9.675
2010-01-07 00:00,2010-01-07 01:00,0,0,0,9.869
2010-01-07 01:00,2010-01-07 02:00,0,0,0,9.920
2010-01-07 02:00,2010-01-07 03:00,0,0,0,9.866
2010-01-07 03:00,2010-01-07 04:00,0,0,0,9.789
2010-01-07 04:00,2010-01-07 05:00,0,0,0,9.947
2010-01-07 05:00,2010-01-07 06:00,0,0,0,10.108
2010-01-07 06:00,2010-01-07 07:00,0.037,0.041,0.013,10.263
2010-01-07 07:00,2010-01-07 08:00,0.285,0.257,0.066,11.230
2010-01-07 08:00,2010-01-07 09:00,0.583,0.597,0.085,12.295
2010-01-07 09:00,2010-01-07 10:00,0.695,0.749,0.089,13.174
2010-01-07 10:00,2010-01-07 11:00,0.709,0.781,0.081,13.833
2010-01-07 11:00,2010-01-07 12:00,0.699,0.768,0.081,14.161
2010-01-07 12:00,2010-01-07 13:00,0.671,0.723,0.086,14.233
2010-01-07 13:00,2010-01-07 14:00,0.592,0.628,0.074,14.068
2010-01-07 14:00,2010-01-07 15:00,0.410,0.420,0.051,13.295
2010-01-07 15:00,2010-01-07 16:00,0.056,0.068,0.009,11.483
2010-01-07 16:00,2010-01-07 17:00,0,0,0,10.521
2010-01-07 17:00,2010-01-07 18:00,0,0,0,9.882
2010-01-07 18:00,2010-01-07 19:00,0,0,0,9.547
2010-01-07 19:00,2010-01-07 20:00,0,0,0,9.229
2010-01-07 20:00,2010-01-07 21:00,0,0,0,9.159
2010-01-07 21:00,2010-01-07 22:00,0,0,0,9.446
2010-01-07 22:00,2010-01-07 23:00,0,0,0,9.754
2010-01-07 23:00,2010-01-08 00:00,0,0,0,10.106
2010-01-08 00:00,2010-01-08 01:00,0,0,0,11.208
2010-01-08 01:00,2010-01-08 02:00,0,0,0,11.415
2010-01-08 02:00,2010-01-08 03:00,0,0,0,11.435
2010-01-08 03:00,2010-01-08 04:00,0,0,0,11.266
2010-01-08 04:00,2010-01-08 05:00,0,0,0,11.105
2010-01-08 05:00,2010-01-08 06:00,0,0,0,11.044
2010-01-08 06:00,2010-01-08 07:00,0.003,0.004,0.008,11.158
2010-01-08 07:00,2010-01-08 08:00,0.026,0.007,0.035,12.000
2010-01-08 08:00,2010-01-08 09:00,0.059,0.011,0.068,12.855
2010-01-08 09:00,2010-01-08 10:00,0.127,0.031,0.122,13.657
2010-01-08 10:00,2010-01-08 11:00,0.304,0.147,0.204,14.518
2010-01-08 11:00,2010-01-08 12:00,0.321,0.172,0.199,15.024
2010-01-08 12:00,2010-01-08 13:00,0.303,0.191,0.158,15.144
2010-01-08 13:00,2010-01-08 14:00,0.212,0.132,0.116,14.787
2010-01-08 14:00,2010-01-08 15:00,0.094,0.059,0.060,14.165
2010-01-08 15:00,2010-01-08 16:00,0.005,0.007,0.007,13.413
2010-01-08 16:00,2010-01-08 17:00,0,0,0,12.885
2010-01-08 17:00,2010-01-08 18:00,0,0,0,12.431
2010-01-08 18:00,2010-01-08 19:00,0,0,0,12.110
2010-01-08 19:00,2010-01-08 20:00,0,0,0,11.714
2010-01-08 20:00,2010-01-08 21:00,0,0,0,11.372
2010-01-08 21:00,2010-01-08 22:00,0,0,0,11.118
2010-01-08 22:00,2010-01-08 23:00,0,0,0,11.014
2010-01-08 23:00,2010-01-09 00:00,0,0,0,10.959
2010-01-09 00:00,2010-01-09 01:00,0,0,0,10.772
2010-01-09 01:00,2010-01-09 02:00,0,0,0,10.800
2010-01-09 02:00,2010-01-09 03:00,0,0,0,10.974
2010-01-09 03:00,2010-01-09 04:00,0,0,0,10.956
2010-01-09 04:00,2010-01-09 05:00,0,0,0,11.168
2010-01-09 05:00,2010-01-09 06:00,0,0,0,10.747
2010-01-09 06:00,2010-01-09 07:00,0.019,0.021,0.013,9.697
2010-01-09 07:00,2010-01-09 08:00,0.162,0.118,0.070,9.304
2010-01-09 08:00,2010-01-09 09:00,0.369,0.298,0.117,9.363
2010-01-09 09:00,2010-01-09 10:00,0.417,0.324,0.147,9.733
2010-01-09 10:00,2010-01-09 11:00,0.391,0.258,0.183,10.016
2010-01-09 11:00,2010-01-09 12:00,0.372,0.236,0.184,9.963
2010-01-09 12:00,2010-01-09 13:00,0.380,0.282,0.146,9.648
2010-01-09 13:00,2010-01-09 14:00,0.311,0.238,0.111,9.145
2010-01-09 14:00,2010-01-09 15:00,0.153,0.115,0.063,8.485
2010-01-09 15:00,2010-01-09 16:00,0.007,0.010,0.007,7.738
2010-01-09 16:00,2010-01-09 17:00,0,0,0,7.496
2010-01-09 17:00,2010-01-09 18:00,0,0,0,7.537
2010-01-09 18:00,2010-01-09 19:00,0,0,0,7.628
2010-01-09 19:00,2010-01-09 20:00,0,0,0,7.622
2010-01-09 20:00,2010-01-09 21:00,0,0,0,7.586
2010-01-09 21:00,2010-01-09 22:00,0,0,0,7.542
2010-01-09 22:00,2010-01-09 23:00,0,0,0,7.521
2010-01-09 23:00,2010-01-10 00:00,0,0,0,7.365
2010-01-10 00:00,2010-01-10 01:00,0,0,0,7.145
2010-01-10 01:00,2010-01-10 02:00,0,0,0,6.912
2010-01-10 02:00,2010-01-10 03:00,0,0,0,6.625
2010-01-10 03:00,2010-01-10 04:00,0,0,0,6.377
2010-01-10 04:00,2010-01-10 05:00,0,0,0,6.180
2010-01-10 05:00,2010-01-10 06:00,0,0,0,6.017
2010-01-10 06:00,2010-01-10 07:00,0.003,0.003,0.008,5.953
2010-01-10 07:00,2010-01-10 08:00,0.030,0.008,0.038,6.201
2010-01-10 08:00,2010-01-10 09:00,0.067,0.012,0.074,6.490
2010-01-10 09:00,2010-01-10 10:00,0.115,0.021,0.116,6.858
2010-01-10 10:00,2010-01-10 11:00,0.160,0.027,0.157,7.165
2010-01-10 11:00,2010-01-10 12:00,0.171,0.031,0.164,7.432
2010-01-10 12:00,2010-01-10 13:00,0.170,0.052,0.144,7.587
2010-01-10 13:00,2010-01-10 14:00,0.126,0.046,0.103,7.480
2010-01-10 14:00,2010-01-10 15:00,0.069,0.032,0.056,6.993
2010-01-10 15:00,2010-01-10 16:00,0.003,0.005,0.006,6.385
2010-01-10 16:00,2010-01-10 17:00,0,0,0,6.177
2010-01-10 17:00,2010-01-10 18:00,0,0,0,6.031
2010-01-10 18:00,2010-01-10 19:00,0,0,0,5.772
2010-01-10 19:00,2010-01-10 20:00,0,0,0,5.489
2010-01-10 20:00,2010-01-10 21:00,0,0,0,5.279
2010-01-10 21:00,2010-01-10 22:00,0,0,0,5.123
2010-01-10 22:00,2010-01-10 23:00,0,0,0,4.992
2010-01-10 23:00,2010-01-11 00:00,0,0,0,4.861
2010-01-11 00:00,2010-01-11 01:00,0,0,0,4.817
2010-01-11 01:00,2010-01-11 02:00,0,0,0,4.865
2010-01-11 02:00,2010-01-11 03:00,0,0,0,5.031
2010-01-11 03:00,2010-01-11 04:00,0,0,0,5.245
2010-01-11 04:00,2010-01-11 05:00,0,0,0,5.430
2010-01-11 05:00,2010-01-11 06:00,0,0,0,5.588
2010-01-11 06:00,2010-01-11 07:00,0.002,0.002,0.008,5.811
2010-01-11 07:00,2010-01-11 08:00,0.014,0.002,0.024,6.216
2010-01-11 08:00,2010-01-11 09:00,0.033,0.003,0.046,6.736
2010-01-11 09:00,2010-01-11 10:00,0.058,0.005,0.072,7.119
2010-01-11 10:00,2010-01-11 11:00,0.115,0.010,0.127,7.392
2010-01-11 11:00,2010-01-11 12:00,0.114,0.010,0.126,7.466
2010-01-11 12:00,2010-01-11 13:00,0.086,0.010,0.097,7.348
2010-01-11 13:00,2010-01-11 14:00,0.033,0.003,0.046,7.064
2010-01-11 14:00,2010-01-11 15:00,0.020,0.004,0.031,6.832
2010-01-11 15:00,2010-01-11 16:00,0,0.001,0.004,6.365
2010-01-11 16:00,2010-01-11 17:00,0,0,0,6.097
2010-01-11 17:00,2010-01-11 18:00,0,0,0,5.996
2010-01-11 18:00,2010-01-11 19:00,0,0,0,5.871
2010-01-11 19:00,2010-01-11 20:00,0,0,0,5.745
2010-01-11 20:00,2010-01-11 21:00,0,0,0,5.594
2010-01-11 21:00,2010-01-11 22:00,0,0,0,5.408
2010-01-11 22:00,2010-01-11 23:00,0,0,0,5.320
2010-01-11 23:00,2010-01-12 00:00,0,0,0,5.268
2010-01-12 00:00,2010-01-12 01:00,0,0,0,5.301
2010-01-12 01:00,2010-01-12 02:00,0,0,0,5.309
2010-01-12 02:00,2010-01-12 03:00,0,0,0,5.279
2010-01-12 03:00,2010-01-12 04:00,0,0,0,5.218
2010-01-12 04:00,2010-01-12 05:00,0,0,0,5.215
2010-01-12 05:00,2010-01-12 06:00,0,0,0,5.159
2010-01-12 06:00,2010-01-12 07:00,0.015,0.015,0.013,5.220
2010-01-12 07:00,2010-01-12 08:00,0.080,0.040,0.060,5.956
2010-01-12 08:00,2010-01-12 09:00,0.151,0.067,0.108,6.371
2010-01-12 09:00,2010-01-12 10:00,0.258,0.132,0.156,6.828
2010-01-12 10:00,2010-01-12 11:00,0.322,0.165,0.193,7.359
2010-01-12 11:00,2010-01-12 12:00,0.349,0.197,0.192,7.805
2010-01-12 12:00,2010-01-12 13:00,0.394,0.292,0.149,8.172
2010-01-12 13:00,2010-01-12 14:00,0.375,0.308,0.111,8.304
2010-01-12 14:00,2010-01-12 15:00,0.230,0.192,0.067,8.023
2010-01-12 15:00,2010-01-12 16:00,0.025,0.030,0.010,6.705
2010-01-12 16:00,2010-01-12 17:00,0,0,0,6.050
2010-01-12 17:00,2010-01-12 18:00,0,0,0,5.880
2010-01-12 18:00,2010-01-12 19:00,0,0,0,5.630
2010-01-12 19:00,2010-01-12 20:00,0,0,0,5.396
2010-01-12 20:00,2010-01-12 21:00,0,0,0,5.343
2010-01-12 21:00,2010-01-12 22:00,0,0,0,5.108
2010-01-12 22:00,2010-01-12 23:00,0,0,0,4.859
2010-01-12 23:00,2010-01-13 00:00,0,0,0,4.695
2010-01-13 00:00,2010-01-13 01:00,0,0,0,4.532
2010-01-13 01:00,2010-01-13 02:00,0,0,0,4.572
2010-01-13 02:00,2010-01-13 03:00,0,0,0,4.679
2010-01-13 03:00,2010-01-13 04:00,0,0,0,4.644
2010-01-13 04:00,2010-01-13 05:00,0,0,0,4.661
2010-01-13 05:00,2010-01-13 06:00,0,0,0,4.817
2010-01-13 06:00,2010-01-13 07:00,0.003,0.002,0.008,4.929
2010-01-13 07:00,2010-01-13 08:00,0.021,0.004,0.032,5.501
2010-01-13 08:00,2010-01-13 09:00,0.049,0.005,0.061,6.155
2010-01-13 09:00,2010-01-13 10:00,0.048,0.003,0.062,6.309
2010-01-13 10:00,2010-01-13 11:00,0.053,0.002,0.069,6.264
2010-01-13 11:00,2010-01-13 12:00,0.062,0.003,0.078,6.224
2010-01-13 12:00,2010-01-13 13:00,0.057,0.004,0.071,6.314
2010-01-13 13:00,2010-01-13 14:00,0.045,0.005,0.058,6.374
2010-01-13 14:00,2010-01-13 15:00,0.018,0.003,0.028,6.180
2010-01-13 15:00,2010-01-13 16:00,0,0.001,0.003,5.877
2010-01-13 16:00,2010-01-13 17:00,0,0,0,5.903
2010-01-13 17:00,2010-01-13 18:00,0,0,0,6.000
2010-01-13 18:00,2010-01-13 19:00,0,0,0,6.177
2010-01-13 19:00,2010-01-13 20:00,0,0,0,6.379
2010-01-13 20:00,2010-01-13 21:00,0,0,0,6.612
2010-01-13 21:00,2010-01-13 22:00,0,0,0,6.794
2010-01-13 22:00,2010-01-13 23:00,0,0,0,6.875
2010-01-13 23:00,2010-01-14 00:00,0,0,0,6.834
2010-01-14 00:00,2010-01-14 01:00,0,0,0,6.678
2010-01-14 01:00,2010-01-14 02:00,0,0,0,6.386
2010-01-14 02:00,2010-01-14 03:00,0,0,0,5.901
2010-01-14 03:00,2010-01-14 04:00,0,0,0,5.490
2010-01-14 04:00,2010-01-14 05:00,0,0,0,5.250
2010-01-14 05:00,2010-01-14 06:00,0,0,0,5.133
2010-01-14 06:00,2010-01-14 07:00,0.005,0.006,0.009,5.174
2010-01-14 07:00,2010-01-14 08:00,0.087,0.046,0.061,5.950
2010-01-14 08:00,2010-01-14 09:00,0.313,0.227,0.120,6.923
2010-01-14 09:00,2010-01-14 10:00,0.581,0.537,0.128,7.988
2010-01-14 10:00,2010-01-14 11:00,0.628,0.600,0.128,8.745
2010-01-14 11:00,2010-01-14 12:00,0.611,0.578,0.130,9.187
2010-01-14 12:00,2010-01-14 13:00,0.480,0.410,0.134,9.281
2010-01-14 13:00,2010-01-14 14:00,0.304,0.228,0.113,9.203
2010-01-14 14:00,2010-01-14 15:00,0.129,0.090,0.063,8.885
2010-01-14 15:00,2010-01-14 16:00,0.014,0.017,0.009,7.880
2010-01-14 16:00,2010-01-14 17:00,0,0,0,7.731
2010-01-14 17:00,2010-01-14 18:00,0,0,0,7.880
2010-01-14 18:00,2010-01-14 19:00,0,0,0,7.850
2010-01-14 19:00,2010-01-14 20:00,0,0,0,7.645
2010-01-14 20:00,2010-01-14 21:00,0,0,0,7.408
2010-01-14 21:00,2010-01-14 22:00,0,0,0,6.823
2010-01-14 22:00,2010-01-14 23:00,0,0,0,6.097
2010-01-14 23:00,2010-01-15 00:00,0,0,0,5.752
2010-01-15 00:00,2010-01-15 01:00,0,0,0,5.626
2010-01-15 01:00,2010-01-15 02:00,0,0,0,5.462
2010-01-15 02:00,2010-01-15 03:00,0,0,0,5.192
2010-01-15 03:00,2010-01-15 04:00,0,0,0,5.153
2010-01-15 04:00,2010-01-15 05:00,0,0,0,5.357
2010-01-15 05:00,2010-01-15 06:00,0,0,0,5.533
2010-01-15 06:00,2010-01-15 07:00,0.007,0.006,0.011,6.056
2010-01-15 07:00,2010-01-15 08:00,0.037,0.009,0.044,7.004
2010-01-15 08:00,2010-01-15 09:00,0.062,0.009,0.073,7.720
2010-01-15 09:00,2010-01-15 10:00,0.081,0.009,0.093,8.196
2010-01-15 10:00,2010-01-15 11:00,0.105,0.009,0.119,8.534
2010-01-15 11:00,2010-01-15 12:00,0.098,0.007,0.113,8.665
2010-01-15 12:00,2010-01-15 13:00,0.070,0.006,0.084,8.665
2010-01-15 13:00,2010-01-15 14:00,0.042,0.004,0.055,8.544
2010-01-15 14:00,2010-01-15 15:00,0.013,0.002,0.023,8.262
2010-01-15 15:00,2010-01-15 16:00,0,0,0.003,8.023
2010-01-15 16:00,2010-01-15 17:00,0,0,0,8.022
2010-01-15 17:00,2010-01-15 18:00,0,0,0,8.102
2010-01-15 18:00,2010-01-15 19:00,0,0,0,8.150
2010-01-15 19:00,2010-01-15 20:00,0,0,0,8.136
2010-01-15 20:00,2010-01-15 21:00,0,0,0,8.159
2010-01-15 21:00,2010-01-15 22:00,0,0,0,8.145
2010-01-15 22:00,2010-01-15 23:00,0,0,0,8.103
2010-01-15 23:00,2010-01-16 00:00,0,0,0,8.006
2010-01-16 00:00,2010-01-16 01:00,0,0,0,7.829
2010-01-16 01:00,2010-01-16 02:00,0,0,0,7.717
2010-01-16 02:00,2010-01-16 03:00,0,0,0,7.647
2010-01-16 03:00,2010-01-16 04:00,0,0,0,7.629
2010-01-16 04:00,2010-01-16 05:00,0,0,0,7.628
2010-01-16 05:00,2010-01-16 06:00,0,0,0,7.625
2010-01-16 06:00,2010-01-16 07:00,0,0.001,0.005,7.691
2010-01-16 07:00,2010-01-16 08:00,0.018,0.003,0.028,7.925
2010-01-16 08:00,2010-01-16 09:00,0.050,0.007,0.061,8.291
2010-01-16 09:00,2010-01-16 10:00,0.095,0.014,0.102,8.523
2010-01-16 10:00,2010-01-16 11:00,0.183,0.039,0.171,8.571
2010-01-16 11:00,2010-01-16 12:00,0.244,0.076,0.199,8.605
2010-01-16 12:00,2010-01-16 13:00,0.227,0.097,0.160,8.599
2010-01-16 13:00,2010-01-16 14:00,0.179,0.086,0.119,8.457
2010-01-16 14:00,2010-01-16 15:00,0.091,0.048,0.064,8.065
2010-01-16 15:00,2010-01-16 16:00,0.009,0.010,0.010,7.213
2010-01-16 16:00,2010-01-16 17:00,0,0,0,6.687
2010-01-16 17:00,2010-01-16 18:00,0,0,0,6.478
2010-01-16 18:00,2010-01-16 19:00,0,0,0,6.190
2010-01-16 19:00,2010-01-16 20:00,0,0,0,6.003
2010-01-16 20:00,2010-01-16 21:00,0,0,0,5.919
2010-01-16 21:00,2010-01-16 22:00,0,0,0,5.771
2010-01-16 22:00,2010-01-16 23:00,0,0,0,5.612
2010-01-16 23:00,2010-01-17 00:00,0,0,0,5.371
2010-01-17 00:00,2010-01-17 01:00,0,0,0,5.121
2010-01-17 01:00,2010-01-17 02:00,0,0,0,4.977
2010-01-17 02:00,2010-01-17 03:00,0,0,0,4.773
2010-01-17 03:00,2010-01-17 04:00,0,0,0,4.740
2010-01-17 04:00,2010-01-17 05:00,0,0,0,4.755
2010-01-17 05:00,2010-01-17 06:00,0,0,0,4.794
2010-01-17 06:00,2010-01-17 07:00,0.050,0.047,0.020,5.246
2010-01-17 07:00,2010-01-17 08:00,0.208,0.152,0.082,6.700
2010-01-17 08:00,2010-01-17 09:00,0.379,0.293,0.130,8.182
2010-01-17 09:00,2010-01-17 10:00,0.379,0.258,0.167,8.947
